# spec1d,lambda1d,ivar1d,EW_spec_slitloss_cor,spec1d_slitloss_cor,err_slitloss_cor,OneSigUppLimFluxSpec_slitloss_coor				
# big artifact here that appears between 7700-8200A that shouldn't be there, Spencer needs to look at it 
9.032648186343543166e-20,9.129490234375000000e+03,6.372767345013848798e+36,3.670446958531989878e+01,1.428117264678125118e-19,6.263033611389754747e-19,9.394550417084632120e-19
2.167855601224268383e-19,9.129820312500000000e+03,6.307805675723637321e+36,3.689298807997906948e+01,3.427513114169909965e-19,6.295201292376792186e-19,9.442801938565188761e-19
7.750636175266616350e-20,9.130150390625000000e+03,6.285868001767489259e+36,3.695731025621513766e+01,1.225423276295873726e-19,6.306176848113615193e-19,9.459265272170423270e-19
2.569896268216367642e-19,9.130480468750000000e+03,6.285053791967344441e+36,3.695970403284035655e+01,4.063164150044638117e-19,6.306585307999599729e-19,9.459877961999399593e-19
4.201149183874128532e-19,9.130810546875000000e+03,6.277121771524038256e+36,3.698304853557009153e+01,6.642275396101502639e-19,6.310568675880661390e-19,9.465853013820990641e-19
-6.906941647043666928e-20,9.131140625000000000e+03,6.345775665737381401e+36,3.678244776001027816e+01,-1.092029979334375617e-19,6.276339345938116104e-19,9.414509018907173675e-19
-2.605127818340174565e-19,9.131469726562500000e+03,6.451652371147072529e+36,3.647938474720336899e+01,-4.118867398920479523e-19,6.224626465816893936e-19,9.336939698725341386e-19
-2.712651342287689768e-19,9.131799804687500000e+03,6.506244557893384757e+36,3.632601789315062746e+01,-4.288868707219677716e-19,6.198456852888074802e-19,9.297685279332110759e-19
-2.749662551532088171e-19,9.132129882812500000e+03,6.518249641053229192e+36,3.629255048458284705e+01,-4.347385706684412190e-19,6.192746172223996375e-19,9.289119258335994081e-19
-4.045823886316875934e-19,9.132459960937500000e+03,6.514836545324253907e+36,3.630205599778349068e+01,-6.396696542030607827e-19,6.194368136778769820e-19,9.291552205168154730e-19
-5.077902632590578159e-19,9.132790039062500000e+03,6.473130416742218813e+36,3.641881460238725765e+01,-8.028476553444382999e-19,6.214291134531196215e-19,9.321436701796794322e-19
-2.709771021299554343e-19,9.133120117187500000e+03,6.456351488747911275e+36,3.646610696006210617e+01,-4.284314742484075649e-19,6.222360822746984879e-19,9.333541234120478763e-19
-4.310877750386735684e-19,9.133450195312500000e+03,6.461667699643377288e+36,3.645110298473372978e+01,-6.815763012393211404e-19,6.219800633133899829e-19,9.329700949700851670e-19
-4.601307864174885439e-19,9.133780273437500000e+03,6.433262223923743353e+36,3.653148759061283357e+01,-7.274950895200798873e-19,6.233516986868122149e-19,9.350275480302182741e-19
1.102139320716106279e-19,9.134110351562500000e+03,6.360020173636636254e+36,3.674123393102413360e+01,1.742550091096206602e-19,6.269306861907954393e-19,9.403960292861932552e-19
3.122776901286611228e-19,9.134440429687500000e+03,6.277659741670882135e+36,3.698146385249269485e+01,4.937302454896972926e-19,6.310298274932511214e-19,9.465447412398766821e-19
2.186406335602780261e-19,9.134769531250000000e+03,6.362794021944745347e+36,3.673322442144240085e+01,3.456842966824267499e-19,6.267940166563004982e-19,9.401910249844505065e-19
-4.572129588576347877e-19,9.135099609375000000e+03,6.390277167912714438e+36,3.665414863657310462e+01,-7.228818245864573847e-19,6.254447142305230821e-19,9.381670713457846231e-19
-2.844091903360596736e-19,9.135429687500000000e+03,6.318719691132027997e+36,3.686111258303775884e+01,-4.496684323055353509e-19,6.289762246097724248e-19,9.434643369146587816e-19
3.335903930978352569e-19,9.135759765625000000e+03,6.438873382578234369e+36,3.651556643186479789e+01,5.274269404559111401e-19,6.230800294500739783e-19,9.346200441751110638e-19
2.012036315428969188e-19,9.136089843750000000e+03,6.472676637762593592e+36,3.642009118422629399e+01,3.181153234294900336e-19,6.214508962906213116e-19,9.321763444359317747e-19
-1.064601622355416690e-18,9.136419921875000000e+03,6.417257910975819619e+36,3.657701305436459194e+01,-1.683200679938766662e-18,6.241285182754690111e-19,9.361927774132035648e-19
-3.507719653083260714e-19,9.136750000000000000e+03,6.484293421863065953e+36,3.638745277859682403e+01,-5.545920634651453594e-19,6.208939738400614475e-19,9.313409607600922194e-19
-7.534287084382077159e-19,9.137080078125000000e+03,6.411350395955113208e+36,3.659386048033077543e+01,-1.191217153626692188e-18,6.244159927882018404e-19,9.366239891823027606e-19
-4.484187737892216352e-20,9.137410156250000000e+03,6.241567316309826275e+36,3.708823404626890863e+01,-7.089776768040123681e-20,6.328516909335077603e-19,9.492775364002616405e-19
2.839391909886849397e-19,9.137740234375000000e+03,6.273964695931604241e+36,3.699235234910342029e+01,4.489253344138360758e-19,6.312156223597100321e-19,9.468234335395650963e-19
-3.761940515495407616e-19,9.138070312500000000e+03,6.227338768565036278e+36,3.713058043503789207e+01,-5.947859462736283987e-19,6.335742646668362887e-19,9.503613970002543849e-19
-4.236819587138858428e-19,9.138400390625000000e+03,6.166585018445089290e+36,3.731303904551154460e+01,-6.698672498799923175e-19,6.366876304857528168e-19,9.550314457286291771e-19
-4.093002382508247806e-19,9.138730468750000000e+03,6.189066724988903216e+36,3.724520781942096193e+01,-6.471288647847721160e-19,6.355301985606855861e-19,9.532952978410284754e-19
-3.875975674960832261e-19,9.139060546875000000e+03,6.160219244870425515e+36,3.733231311816676623e+01,-6.128156067511743725e-19,6.370165118624131389e-19,9.555247677936196603e-19
-1.171537126521323856e-19,9.139390625000000000e+03,6.140450973069666481e+36,3.739235775523394523e+01,-1.852272292776830597e-19,6.380410780375521825e-19,9.570616170563281775e-19
-3.702508986961950953e-19,9.139719726562500000e+03,6.154762345037681101e+36,3.734885913138597857e+01,-5.853894558741503577e-19,6.372988432462940221e-19,9.559482648694410331e-19
-4.071347876310102081e-19,9.140049804687500000e+03,6.134667695245513189e+36,3.740997887688396872e+01,-6.437051540942121724e-19,6.383417544358528264e-19,9.575126316537793360e-19
-5.386724751800968922e-19,9.140379882812500000e+03,6.092638006405389670e+36,3.753879232583229708e+01,-8.516743328658372784e-19,6.405397509454797710e-19,9.608096264182196083e-19
-6.446439344343368268e-19,9.140709960937500000e+03,6.025996967998350987e+36,3.774579091696316624e+01,-1.019221731371764734e-18,6.440718524808238301e-19,9.661077787212356008e-19
-3.656331251927187197e-19,9.141040039062500000e+03,6.011511134149299721e+36,3.779124124123946160e+01,-5.780884717899275230e-19,6.448473899339105930e-19,9.672710849008659858e-19
-6.465227516931896924e-20,9.141370117187500000e+03,6.014972349877523114e+36,3.778036650619715431e+01,-1.022192257079385837e-19,6.446618298867163004e-19,9.669927448300744987e-19
-1.791996657264059579e-19,9.141700195312500000e+03,5.984815519867767769e+36,3.787543246469559222e+01,-2.833256993617351140e-19,6.462839791783460221e-19,9.694259687675190331e-19
-4.221366720135912527e-19,9.142030273437500000e+03,6.124921182752622569e+36,3.743973206703319079e+01,-6.674240565107379642e-19,6.388494452758402294e-19,9.582741679137603922e-19
1.334473356520376898e-19,9.142360351562500000e+03,6.236864001786762103e+36,3.710221581303886751e+01,2.109884499410783781e-19,6.330902675325328700e-19,9.496354012987991124e-19
-1.960708069598775125e-19,9.142690429687500000e+03,6.290902990429259225e+36,3.694251771482750257e+01,-3.100000118925512384e-19,6.303652736337710635e-19,9.455479104506566434e-19
-1.613807621545222828e-19,9.143019531250000000e+03,6.309093648516177903e+36,3.688922211985224919e+01,-2.551529162491194221e-19,6.294558691213503437e-19,9.441838036820256118e-19
1.521296843211386772e-19,9.143349609375000000e+03,6.292396279534712706e+36,3.693813392126853756e+01,2.405263928883282062e-19,6.302904711731569185e-19,9.454357067597354741e-19
-1.515323206581946991e-19,9.143679687500000000e+03,6.210492840887537005e+36,3.718090457977552177e+01,-2.395819241757844265e-19,6.344329661097861715e-19,9.516494491646792091e-19
4.240762139799063804e-19,9.144009765625000000e+03,6.053296881307040292e+36,3.766057939603722815e+01,6.704905917178217330e-19,6.426178534837908756e-19,9.639267802256862653e-19
-1.910168315023381259e-19,9.144339843750000000e+03,6.116896909187622240e+36,3.746428113127620918e+01,-3.020093656753278892e-19,6.392683359892035918e-19,9.589025039838054359e-19
-1.017572348378326377e-19,9.144669921875000000e+03,6.141225490504110551e+36,3.738999976119645652e+01,-1.608844503625485267e-19,6.380008426218683513e-19,9.570012639328023343e-19
1.944591713623680080e-19,9.145000000000000000e+03,6.232149514789137553e+36,3.711624667395736310e+01,3.074519168337256441e-19,6.333296818450731170e-19,9.499945227676097718e-19
-5.042689061854014197e-19,9.145330078125000000e+03,6.324210335481472325e+36,3.684510780168152877e+01,-7.972801731086214092e-19,6.287031284863044124e-19,9.430546927294566668e-19
-7.787076133404174007e-19,9.145660156250000000e+03,6.377218172085501246e+36,3.669165884585317627e+01,-1.231184657926907851e-18,6.260847662572805211e-19,9.391271493859205409e-19
-1.747860701275377812e-20,9.145990234375000000e+03,6.409190497333160623e+36,3.660002603048374681e+01,-2.763475331096931605e-20,6.245211980895645872e-19,9.367817971343467845e-19
-7.133302517734703976e-19,9.146320312500000000e+03,6.456574488488553348e+36,3.646547721416310139e+01,-1.127819026002903516e-18,6.222253366631241443e-19,9.333380049946861201e-19
-9.276952688347067038e-19,9.146650390625000000e+03,6.474342091645560997e+36,3.641540654733992710e+01,-1.466743309881271460e-18,6.213709604173937897e-19,9.320564406260907327e-19
-3.447774473979458467e-19,9.146980468750000000e+03,6.486742330540298601e+36,3.638058354006585660e+01,-5.451143617495184014e-19,6.207767612163941180e-19,9.311651418245911770e-19
-1.316835028212113878e-19,9.147310546875000000e+03,6.435392801523625301e+36,3.652543981585287725e+01,-2.081997216902454283e-19,6.232485030351008257e-19,9.348727545526512386e-19
-1.017830913491036818e-19,9.147640625000000000e+03,6.386982049902087574e+36,3.666360256727877953e+01,-1.609253310980634299e-19,6.256060305128132969e-19,9.384090457692199454e-19
-1.865654725162484403e-19,9.147969726562500000e+03,6.400536956481351937e+36,3.662475933359622360e+01,-2.949714931841507965e-19,6.249432325460332131e-19,9.374148488190498679e-19
-5.183046642584371946e-19,9.148299804687500000e+03,6.408699806945213745e+36,3.660142716782494432e+01,-8.194715703748776229e-19,6.245451062684900559e-19,9.368176594027349876e-19
-5.206936355931050192e-19,9.148629882812500000e+03,6.343592369560361752e+36,3.678877698674837404e+01,-8.232486810709616712e-19,6.277419327756206405e-19,9.416128991634309608e-19
-3.823484675342345817e-19,9.148959960937500000e+03,6.346753604249145466e+36,3.677961384205657680e+01,-6.045164566847840650e-19,6.275855782938937259e-19,9.413783674408405407e-19
5.381066625529200799e-20,9.149290039062500000e+03,6.367608688088129294e+36,3.671933446174900695e+01,8.507797482824747392e-20,6.265570065989329846e-19,9.398355098983995732e-19
-4.069930978209704659e-19,9.149620117187500000e+03,6.396963029230730895e+36,3.663498887123560621e+01,-6.434811337850268405e-19,6.251177833263285923e-19,9.376766749894927921e-19
-3.273050636051420000e-19,9.149950195312500000e+03,6.397852893571000420e+36,3.663244103961172726e+01,-5.174894477322634710e-19,6.250743086343446486e-19,9.376114629515170692e-19
-2.382784644700143884e-19,9.150280273437500000e+03,6.355877139583784441e+36,3.675320673840725760e+01,-3.767329158519695867e-19,6.271349830949883036e-19,9.407024746424824554e-19
-3.566766746465609074e-19,9.150610351562500000e+03,6.295168973417858557e+36,3.692999836379912182e+01,-5.639277723014405789e-19,6.301516508320541766e-19,9.452274762480813131e-19
-3.028456062131804353e-19,9.150940429687500000e+03,6.274970182149537986e+36,3.698938844732244746e+01,-4.788175403740964516e-19,6.311650480926389271e-19,9.467475721389584388e-19
1.654166295190398408e-19,9.151269531250000000e+03,6.230190993043002987e+36,3.712208014393340250e+01,2.615338709174664663e-19,6.334292207266962763e-19,9.501438310900445107e-19
5.894267853104455089e-19,9.151599609375000000e+03,4.348787143313536840e+36,4.443231166961290768e+01,9.319200205740841379e-19,7.581666880423479647e-19,1.137250032063522140e-18
-4.980611043573988505e-19,9.152259765625000000e+03,1.241515674040301254e+35,2.629704084320560469e+02,-7.874652563938593521e-19,4.487171522755310978e-18,6.730757284132965312e-18
-6.465032387765603763e-19,9.152589843750000000e+03,3.050573119363363703e+36,5.305083999133859862e+01,-1.022161405957380806e-18,9.052281581290083031e-19,1.357842237193512455e-18
7.710707525547726123e-20,9.152919921875000000e+03,5.068319703080895720e+36,4.115768921163129335e+01,1.219110311056615751e-19,7.022904671061565785e-19,1.053435700659234820e-18
-6.651256466581796560e-19,9.153250000000000000e+03,6.055890544359554861e+36,3.765251375205787809e+01,-1.051604578830899121e-18,6.424802261051339958e-19,9.637203391577010901e-19
-2.844033945618237429e-19,9.153580078125000000e+03,6.180889443106167296e+36,3.726983727592584472e+01,-4.496592688297996000e-19,6.359504610400595518e-19,9.539256915600893759e-19
-1.597304011421694927e-19,9.153910156250000000e+03,6.170431963970826579e+36,3.730140585604783610e+01,-2.525435939262860052e-19,6.364891286208791202e-19,9.547336929313187284e-19
2.251413559139910953e-19,9.154240234375000000e+03,6.038035660900059988e+36,3.770814318361629347e+01,3.559623387745042536e-19,6.434294538247254720e-19,9.651441807370882080e-19
2.541365146400753558e-19,9.154570312500000000e+03,5.839711415231340945e+36,3.834310610827661492e+01,4.018054690664700404e-19,6.542640856394962868e-19,9.813961284592444302e-19
9.497708924516758699e-20,9.154900390625000000e+03,5.612270798865705318e+36,3.911232880748779905e+01,1.501646229341363788e-19,6.673896468428937962e-19,1.001084470264340646e-18
-1.499440665112402498e-22,9.155230468750000000e+03,5.239999076436291749e+36,4.047784463291710466e+01,-2.370707966291679564e-22,6.906900012906497043e-19,1.036035001935974797e-18
-5.042892663356175479e-19,9.155560546875000000e+03,4.744404908677414437e+36,4.253947355784421092e+01,-7.973123637590654913e-19,7.258684179709878628e-19,1.088802626956481939e-18
-6.166059802531396570e-19,9.155890625000000000e+03,4.332383815380782735e+36,4.451634729864858286e+01,-9.748920003711037477e-19,7.596006223156150292e-19,1.139400933473422544e-18
-6.290076912179474635e-19,9.156219726562500000e+03,4.102483812859429983e+36,4.574667631449381844e+01,-9.944998686008963538e-19,7.805942289972074319e-19,1.170891343495811148e-18
-2.019290510411212056e-19,9.156549804687500000e+03,4.003935335477112069e+36,4.630623344615715808e+01,-3.192622562980972331e-19,7.901421809569926041e-19,1.185213271435489099e-18
2.407499284603329948e-19,9.156879882812500000e+03,3.967676161413587383e+36,4.651734029245265134e+01,3.806404525131899189e-19,7.937443833287495893e-19,1.190616574993124432e-18
-3.636423567708533419e-20,9.157209960937500000e+03,4.036354013194244504e+36,4.611990027517589397e+01,-5.749409444041710593e-20,7.869627019290781668e-19,1.180444052893617298e-18
-6.380934469377658308e-20,9.157540039062500000e+03,4.372321786386305806e+36,4.431256870438734552e+01,-1.008865007526309587e-19,7.561234649024743378e-19,1.134185197353711555e-18
3.213537554914186174e-19,9.157870117187500000e+03,4.755216631745887446e+36,4.249108599019298538e+01,5.080800633642580042e-19,7.250427611341044591e-19,1.087564141701156689e-18
2.063548195795497872e-19,9.158200195312500000e+03,5.051097908498882263e+36,4.122779338855546172e+01,3.262596687167000988e-19,7.034866833199730133e-19,1.055230024979959231e-18
2.737006469864294558e-21,9.158530273437500000e+03,5.280251302618698259e+36,4.032326483109017801e+01,4.327375662719366781e-21,6.880523429743145085e-19,1.032078514461471666e-18
-2.894020794135838722e-19,9.158860351562500000e+03,5.465917480727821478e+36,3.963249823045926945e+01,-4.575624971967325900e-19,6.762655102363551188e-19,1.014398265354532582e-18
-1.565285818307738723e-19,9.159190429687500000e+03,5.611603851347179342e+36,3.911465301784661364e+01,-2.474813205567805388e-19,6.674293057938653721e-19,1.001143958690798058e-18
2.925249282361460440e-19,9.159519531250000000e+03,5.730079429582795034e+36,3.870817209635889355e+01,4.624999133635922532e-19,6.604933557517361626e-19,9.907400336276042438e-19
1.950512271481430752e-19,9.159849609375000000e+03,5.871355389167970976e+36,3.823964043348358643e+01,3.083879934658215628e-19,6.524986085568004164e-19,9.787479128352007209e-19
-1.660309884608840079e-19,9.160179687500000000e+03,5.966074504794992621e+36,3.793487418703464442e+01,-2.625052102118314998e-19,6.472982575731420185e-19,9.709473863597131241e-19
