# wave_nm transmission
7.845192691705453854e+02 9.995899999999999785e-01
7.845812801814998920e+02 9.991931999999998926e-01
7.846432911924545124e+02 9.989491000000000342e-01
7.847053022034091327e+02 9.990865499999999066e-01
7.847673132143637531e+02 9.994024500000000533e-01
7.848293242253183735e+02 9.995484000000000036e-01
7.848913352362728801e+02 9.995572999999999819e-01
7.849533462472275005e+02 9.996202000000000698e-01
7.850153572581821209e+02 9.997115500000000043e-01
7.850773682691367412e+02 9.997728500000000462e-01
7.851393792800913616e+02 9.998517499999999281e-01
7.852013902910458683e+02 9.999050499999999619e-01
7.852634013020004886e+02 9.998476499999999767e-01
7.853254123129551090e+02 9.995937000000000294e-01
7.853874233239097293e+02 9.991851499999999664e-01
7.854494343348642360e+02 9.988113499999999867e-01
7.855114453458188564e+02 9.987310499999999536e-01
7.855734563567734767e+02 9.990327500000000249e-01
7.856354673677280971e+02 9.994749000000000549e-01
7.856974783786827174e+02 9.997708499999999887e-01
7.857594893896373378e+02 9.998595500000000413e-01
7.858215004005918445e+02 9.998085500000000181e-01
7.858835114115464648e+02 9.997376499999999222e-01
7.859455224225010852e+02 9.996960999999999764e-01
7.860075334334557056e+02 9.996179499999999774e-01
7.860695444444102122e+02 9.993959000000000037e-01
7.861315554553648326e+02 9.991476500000000538e-01
7.861935664663194530e+02 9.990995000000000292e-01
7.862555774772740733e+02 9.991318499999999325e-01
7.863175884882286937e+02 9.989574500000000246e-01
7.863795994991833140e+02 9.985816999999999055e-01
7.864416105101378207e+02 9.979485999999999635e-01
7.865036215210924411e+02 9.970535000000000370e-01
7.865656325320470614e+02 9.958598499999999909e-01
7.866276435430016818e+02 9.952099000000000917e-01
7.866896545539561885e+02 9.961575499999999472e-01
7.867516655649108088e+02 9.979363500000000275e-01
7.868136765758654292e+02 9.990367500000000289e-01
7.868756875868200495e+02 9.990852999999999540e-01
7.869376985977746699e+02 9.981594000000000300e-01
7.869997096087292903e+02 9.970099500000000337e-01
7.870617206196837969e+02 9.968252499999999960e-01
7.871237316306384173e+02 9.976913000000000586e-01
7.871857426415930377e+02 9.983672999999999575e-01
7.872477536525476580e+02 9.980542500000000317e-01
7.873097646635021647e+02 9.976652999999999771e-01
7.873717756744567851e+02 9.980849499999999708e-01
7.874337866854114054e+02 9.985709499999999572e-01
7.874957976963660258e+02 9.978015000000000079e-01
7.875578087073206461e+02 9.959157499999999885e-01
7.876198197182752665e+02 9.937886000000000220e-01
7.876818307292297732e+02 9.932928500000000049e-01
7.877438417401843935e+02 9.952929999999999833e-01
7.878058527511390139e+02 9.978789999999999605e-01
7.878678637620936343e+02 9.990529999999999688e-01
7.879298747730481409e+02 9.986998999999999738e-01
7.879918857840027613e+02 9.973593000000000597e-01
7.880538967949573816e+02 9.958621500000000015e-01
7.881159078059120020e+02 9.953431999999999835e-01
7.881779188168666224e+02 9.961911500000000252e-01
7.882399298278212427e+02 9.975504499999999775e-01
7.883019408387757494e+02 9.986902500000000016e-01
7.883639518497303698e+02 9.992463000000000317e-01
7.884259628606849901e+02 9.989217999999999709e-01
7.884879738716396105e+02 9.979126000000000385e-01
7.885499848825941172e+02 9.966374000000000066e-01
7.886119958935487375e+02 9.953723999999999350e-01
7.886740069045033579e+02 9.936988499999999114e-01
7.887360179154579782e+02 9.931330999999999909e-01
7.887980289264125986e+02 9.948693499999999856e-01
7.888600399373671053e+02 9.966701999999999506e-01
7.889220509483217256e+02 9.966246500000000008e-01
7.889840619592763460e+02 9.959048999999999818e-01
7.890460729702309663e+02 9.954346499999999764e-01
7.891080839811855867e+02 9.945644500000000443e-01
7.891700949921400934e+02 9.925270500000000773e-01
7.892321060030947137e+02 9.910505000000000564e-01
7.892941170140493341e+02 9.909548999999999719e-01
7.893561280250039545e+02 9.912313500000000666e-01
7.894181390359585748e+02 9.914202999999999211e-01
7.894801500469130815e+02 9.906426499999999580e-01
7.895421610578677019e+02 9.870554000000000272e-01
7.896041720688223222e+02 9.839215500000000336e-01
7.896661830797769426e+02 9.859398999999999802e-01
7.897281940907315629e+02 9.920592000000000299e-01
7.897902051016860696e+02 9.971605000000000052e-01
7.898522161126406900e+02 9.993108500000000838e-01
7.899142271235953103e+02 9.993102000000000373e-01
7.899762381345499307e+02 9.982822000000000084e-01
7.900382491455045511e+02 9.957364499999999952e-01
7.901002601564590577e+02 9.917631000000000085e-01
7.901622711674136781e+02 9.869436000000000320e-01
7.902242821783682984e+02 9.846204499999999804e-01
7.902862931893229188e+02 9.871467499999999617e-01
7.903483042002775392e+02 9.917697999999999237e-01
7.904103152112320458e+02 9.954724999999999824e-01
7.904723262221866662e+02 9.980886500000000217e-01
7.905343372331412866e+02 9.992560500000000623e-01
7.905963482440959069e+02 9.996079500000000229e-01
7.906583592550505273e+02 9.994361000000000494e-01
7.907203702660050340e+02 9.982180000000000497e-01
7.907823812769596543e+02 9.949919999999999876e-01
7.908443922879142747e+02 9.893241999999999869e-01
7.909064032988688950e+02 9.848458500000000226e-01
7.909684143098234017e+02 9.858905500000000321e-01
7.910304253207780221e+02 9.898694999999999578e-01
7.910924363317326424e+02 9.928508000000000333e-01
7.911544473426872628e+02 9.949639500000000414e-01
7.912164583536418831e+02 9.965915999999999109e-01
7.912784693645965035e+02 9.979896500000000614e-01
7.913404803755510102e+02 9.990889499999999757e-01
7.914024913865056305e+02 9.991566000000000614e-01
7.914645023974602509e+02 9.979664999999999786e-01
7.915265134084148713e+02 9.953931499999999488e-01
7.915885244193693779e+02 9.931765500000000468e-01
7.916505354303239983e+02 9.927689499999999834e-01
7.917125464412786187e+02 9.929088500000000650e-01
7.917745574522332390e+02 9.934425999999999535e-01
7.918365684631878594e+02 9.954743500000000633e-01
7.918985794741424797e+02 9.968900000000000539e-01
7.919605904850969864e+02 9.954311000000000131e-01
7.920226014960516068e+02 9.908387000000000722e-01
7.920846125070062271e+02 9.877019499999999397e-01
7.921466235179608475e+02 9.902272500000000033e-01
7.922086345289153542e+02 9.952534499999999840e-01
7.922706455398699745e+02 9.977527999999999953e-01
7.923326565508245949e+02 9.969931499999999946e-01
7.923946675617792152e+02 9.937035000000000728e-01
7.924566785727338356e+02 9.916738499999999679e-01
7.925186895836884560e+02 9.935183499999999945e-01
7.925807005946429626e+02 9.969831000000000110e-01
7.926427116055975830e+02 9.990289500000000267e-01
7.927047226165522034e+02 9.986611000000000793e-01
7.927667336275068237e+02 9.952902500000000430e-01
7.928287446384613304e+02 9.891652499999999959e-01
7.928907556494159508e+02 9.847341499999999748e-01
7.929527666603705711e+02 9.866937000000000069e-01
7.930147776713251915e+02 9.922540499999999986e-01
7.930767886822798118e+02 9.960858000000000212e-01
7.931387996932344322e+02 9.969604000000000799e-01
7.932008107041889389e+02 9.966457499999999969e-01
7.932628217151435592e+02 9.973589999999999955e-01
7.933248327260981796e+02 9.986774000000000484e-01
7.933868437370528000e+02 9.995408999999999544e-01
7.934488547480073066e+02 9.998833000000000304e-01
7.935108657589619270e+02 9.999133000000000049e-01
7.935728767699165473e+02 9.998491000000000462e-01
7.936348877808711677e+02 9.996989499999999751e-01
7.936968987918257881e+02 9.995278999999999137e-01
7.937589098027802947e+02 9.994493500000000141e-01
7.938209208137349151e+02 9.994477999999999973e-01
7.938829318246895355e+02 9.993561499999999986e-01
7.939449428356441558e+02 9.992847000000000257e-01
7.940069538465987762e+02 9.992586999999999442e-01
7.940689648575532829e+02 9.989584999999999715e-01
7.941309758685079032e+02 9.980884500000000159e-01
7.941929868794625236e+02 9.973488999999999827e-01
7.942549978904171439e+02 9.975387000000000004e-01
7.943170089013717643e+02 9.983929000000000276e-01
7.943790199123262710e+02 9.991888499999999063e-01
7.944410309232808913e+02 9.996454500000000465e-01
7.945030419342355117e+02 9.997152000000000260e-01
7.945650529451901320e+02 9.995825499999999586e-01
7.946270639561447524e+02 9.990226500000000120e-01
7.946890749670992591e+02 9.979794499999999902e-01
7.947510859780538794e+02 9.965931500000000387e-01
7.948130969890084998e+02 9.960198499999999289e-01
7.948751079999631202e+02 9.970709500000000114e-01
7.949371190109177405e+02 9.983541499999999402e-01
7.949991300218722472e+02 9.982973500000000833e-01
7.950611410328268676e+02 9.969668999999999892e-01
7.951231520437814879e+02 9.958153499999999880e-01
7.951851630547361083e+02 9.963406999999999680e-01
7.952471740656907286e+02 9.976770999999999834e-01
7.953091850766452353e+02 9.981743000000000698e-01
7.953711960875998557e+02 9.975051000000000334e-01
7.954332070985544760e+02 9.969369500000000439e-01
7.954952181095090964e+02 9.974731500000000306e-01
7.955572291204637168e+02 9.981942000000000315e-01
7.956192401314182234e+02 9.982869999999999244e-01
7.956812511423728438e+02 9.975378500000000592e-01
7.957432621533274641e+02 9.954182499999999489e-01
7.958052731642820845e+02 9.914322500000000149e-01
7.958672841752365912e+02 9.886035499999999976e-01
7.959292951861912115e+02 9.892875999999999337e-01
7.959913061971458319e+02 9.897375500000000770e-01
7.960533172081004523e+02 9.869943500000000203e-01
7.961153282190550726e+02 9.846254500000000132e-01
7.961773392300096930e+02 9.852476500000000303e-01
7.962393502409641997e+02 9.862528999999999879e-01
7.963013612519188200e+02 9.849364000000000452e-01
7.963633722628734404e+02 9.846101000000000436e-01
7.964253832738280607e+02 9.873608000000000384e-01
7.964873942847825674e+02 9.911640999999999924e-01
7.965494052957371878e+02 9.947137500000000632e-01
7.966114163066918081e+02 9.974409499999999928e-01
7.966734273176464285e+02 9.982554999999999623e-01
7.967354383286010489e+02 9.971316999999999542e-01
7.967974493395556692e+02 9.943294499999999481e-01
7.968594603505101759e+02 9.924466000000000676e-01
7.969214713614647962e+02 9.936992000000000047e-01
7.969834823724194166e+02 9.960272999999999488e-01
7.970454933833740370e+02 9.963592500000000296e-01
7.971075043943285436e+02 9.943037500000000417e-01
7.971695154052831640e+02 9.926106999999999569e-01
7.972315264162377844e+02 9.938789500000000388e-01
7.972935374271924047e+02 9.964996499999999591e-01
7.973555484381470251e+02 9.977386999999999784e-01
7.974175594491016454e+02 9.974294500000000507e-01
7.974795704600561521e+02 9.966779500000000347e-01
7.975415814710107725e+02 9.966611499999999957e-01
7.976035924819653928e+02 9.972585499999999659e-01
7.976656034929200132e+02 9.978629500000000263e-01
7.977276145038745199e+02 9.983440999999999566e-01
7.977896255148291402e+02 9.987257499999999677e-01
7.978516365257837606e+02 9.987950500000000176e-01
7.979136475367383809e+02 9.984196000000000737e-01
7.979756585476930013e+02 9.973437000000000552e-01
7.980376695586476217e+02 9.960604499999999861e-01
7.980996805696021283e+02 9.958849499999999910e-01
7.981616915805567487e+02 9.969982500000000858e-01
7.982237025915113691e+02 9.981911000000001088e-01
7.982857136024659894e+02 9.981050499999999381e-01
7.983477246134204961e+02 9.962995000000000045e-01
7.984097356243751165e+02 9.932501499999999428e-01
7.984717466353297368e+02 9.915963500000000153e-01
7.985337576462843572e+02 9.928869000000000167e-01
7.985957686572389775e+02 9.946460500000000593e-01
7.986577796681934842e+02 9.953229000000000104e-01
7.987197906791481046e+02 9.960436500000000581e-01
7.987818016901027249e+02 9.967771500000000007e-01
7.988438127010573453e+02 9.975262000000000295e-01
7.989058237120119657e+02 9.982399499999999870e-01
7.989678347229664723e+02 9.983192999999999095e-01
7.990298457339210927e+02 9.974456499999999615e-01
7.990918567448757130e+02 9.965181000000000733e-01
7.991538677558303334e+02 9.966418999999999695e-01
7.992158787667849538e+02 9.975033500000000108e-01
7.992778897777394604e+02 9.979361499999999108e-01
7.993399007886940808e+02 9.975376499999999425e-01
7.994019117996487012e+02 9.968572500000000280e-01
7.994639228106033215e+02 9.968044499999999530e-01
7.995259338215579419e+02 9.973482000000000181e-01
7.995879448325124486e+02 9.978374999999999329e-01
7.996499558434670689e+02 9.976888500000000715e-01
7.997119668544216893e+02 9.966140999999999472e-01
7.997739778653763096e+02 9.944968000000000696e-01
7.998359888763309300e+02 9.922667999999998933e-01
7.998979998872854367e+02 9.911972500000000297e-01
7.999600108982400570e+02 9.907444000000000806e-01
8.000220219091946774e+02 9.888080999999999676e-01
8.000840329201492978e+02 9.876281500000000380e-01
8.001460439311039181e+02 9.903909499999999921e-01
8.002080549420584248e+02 9.948489000000000360e-01
8.002700659530130451e+02 9.973797500000000094e-01
8.003320769639676655e+02 9.978006000000000375e-01
8.003940879749222859e+02 9.973135499999999931e-01
8.004560989858769062e+02 9.969947000000000115e-01
8.005181099968314129e+02 9.971115999999999868e-01
8.005801210077860333e+02 9.967111499999999902e-01
8.006421320187406536e+02 9.938439999999999497e-01
8.007041430296952740e+02 9.876306000000000251e-01
8.007661540406497807e+02 9.828801999999999817e-01
8.008281650516044010e+02 9.850970500000000296e-01
8.008901760625590214e+02 9.918416999999999373e-01
8.009521870735136417e+02 9.968987499999999446e-01
8.010141980844682621e+02 9.985976500000000033e-01
8.010762090954228825e+02 9.978829000000000171e-01
8.011382201063773891e+02 9.961925499999999545e-01
8.012002311173320095e+02 9.936291999999999902e-01
8.012622421282866298e+02 9.897084999999999910e-01
8.013242531392412502e+02 9.868057999999999552e-01
8.013862641501957569e+02 9.875809500000000130e-01
8.014482751611503772e+02 9.909345499999999696e-01
8.015102861721049976e+02 9.945481999999999934e-01
8.015722971830596180e+02 9.969953499999999469e-01
8.016343081940142383e+02 9.976182499999999287e-01
8.016963192049688587e+02 9.970326499999999648e-01
8.017583302159233654e+02 9.963573999999999486e-01
8.018203412268779857e+02 9.964506499999999933e-01
8.018823522378326061e+02 9.972369999999999290e-01
8.019443632487872264e+02 9.978007500000000141e-01
8.020063742597417331e+02 9.972334000000000476e-01
8.020683852706963535e+02 9.954421499999999146e-01
8.021303962816509738e+02 9.939225999999999894e-01
8.021924072926055942e+02 9.931752499999999539e-01
8.022544183035602146e+02 9.920714999999999950e-01
8.023164293145148349e+02 9.905601500000000836e-01
8.023784403254693416e+02 9.897565500000000682e-01
8.024404513364239619e+02 9.906173499999999521e-01
8.025024623473785823e+02 9.927054499999999893e-01
8.025644733583332027e+02 9.943497000000000030e-01
8.026264843692877093e+02 9.952086499999999170e-01
8.026884953802423297e+02 9.951720499999999747e-01
8.027505063911969501e+02 9.934990500000000502e-01
8.028125174021515704e+02 9.908190999999999526e-01
8.028745284131061908e+02 9.899660500000000418e-01
8.029365394240608111e+02 9.922596999999999667e-01
8.029985504350153178e+02 9.955073500000000131e-01
8.030605614459699382e+02 9.974622499999999947e-01
8.031225724569245585e+02 9.979058499999999832e-01
8.031845834678791789e+02 9.976433499999999288e-01
8.032465944788336856e+02 9.973176999999999737e-01
8.033086054897883059e+02 9.960993499999999390e-01
8.033706165007429263e+02 9.937416999999999501e-01
8.034326275116975467e+02 9.917673000000000183e-01
8.034946385226521670e+02 9.914192499999999741e-01
8.035566495336066737e+02 9.922463000000000255e-01
8.036186605445612940e+02 9.924174000000000051e-01
8.036806715555159144e+02 9.925789499999999599e-01
8.037426825664705348e+02 9.944052500000000183e-01
8.038046935774251551e+02 9.965924000000000449e-01
8.038667045883796618e+02 9.972668000000000088e-01
8.039287155993342822e+02 9.963672999999999558e-01
8.039907266102889025e+02 9.954944999999999489e-01
8.040527376212435229e+02 9.961610499999999924e-01
8.041147486321981432e+02 9.971776999999999447e-01
8.041767596431527636e+02 9.968482499999999913e-01
